Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time,Result (Int),Cond
SPPP-F-1,2,[2][args:88-11-48-6],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_2'&'arg_1_concept_2'&'arg_3_concept_2'&'arg_4_concept_2')&('answer'&'arg_1_concept_2'&'arg_1_concept_2'&'arg_3_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_2&arg_1_concept_2&arg_3_concept_2&arg_4_concept_2)->answer (v: 0.997),FALSE,FALSE,1,1,16:01:31,1,SPPP
SPPP-F-1,5,[5][args:23-423-584],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.975),FALSE,FALSE,7,7,16:01:31,1,SPPP
SPPP-F-1,4,[4][args:3-21],Fact,posttest,INCORRECT,Request,...,{('answer'&)},9268.0:()->answer (v: 0.974),FALSE,FALSE,9268,9268,16:01:31,0,SPPP
SPPP-F-1,5,[5][args:15-142-322],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.975),FALSE,FALSE,12,12,16:01:31,1,SPPP
SPPP-F-1,4,[4][args:2-4],Fact,posttest,INCORRECT,Request,...,{('answer'&)},9268.0:()->answer (v: 0.973),FALSE,FALSE,9268,18,16:01:31,0,SPPP
SPPP-F-1,3,[3][args:495-9-5],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.936),FALSE,FALSE,11,11,16:01:31,1,SPPP
SPPP-F-1,5,[5][args:5-79-199],Fact,posttest,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,24,16:01:31,0,SPPP
SPPP-F-1,4,[4][args:1-8],Fact,posttest,INCORRECT,Request,...,{('answer'&)},9268.0:()->answer (v: 0.972),FALSE,FALSE,9268,16,16:01:31,0,SPPP
SPPP-F-1,3,[3][args:225-5-5],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.932),FALSE,FALSE,9,9,16:01:31,1,SPPP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer,FALSE,FALSE,None,16,16:01:31,,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(Divide(?.v&?.v)&Subtract(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,FALSE,FALSE,None,9,16:01:35,,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer,FALSE,FALSE,None,257,16:01:43,,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_1_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Subtract(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_5&arg_1_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,FALSE,FALSE,None,11,16:01:53,,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,16,16:01:53,0,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,practice,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer,FALSE,FALSE,None,16,16:02:12,,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,9,16:02:12,0,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,practice,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,FALSE,FALSE,None,9,16:02:27,,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.685),FALSE,FALSE,257,257,16:02:27,1,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_1_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Subtract(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_5&arg_1_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.685),FALSE,FALSE,11,11,16:02:43,1,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer,FALSE,FALSE,None,16,16:03:23,,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,FALSE,FALSE,None,9,16:03:55,,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_2_concept_4)->answer,FALSE,FALSE,None,257,16:04:15,,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,FALSE,FALSE,None,11,16:04:39,,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,16,16:04:39,0,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,practice,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer,FALSE,FALSE,None,16,16:05:08,,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,9,16:05:08,0,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,practice,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,FALSE,FALSE,None,9,16:05:45,,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.987),FALSE,FALSE,257,257,16:05:45,1,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.685),FALSE,FALSE,11,11,16:06:07,1,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer,FALSE,FALSE,None,16,16:07:01,,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,FALSE,FALSE,None,9,16:07:25,,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_4'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,FALSE,FALSE,None,257,16:07:47,,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,FALSE,FALSE,None,11,16:08:15,,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.992),FALSE,FALSE,11,11,16:08:15,1,SPSP
SPSP-F-3,5,[5][args:13-37-154],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.998),FALSE,FALSE,9,9,16:08:15,1,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer (v: 0.761),FALSE,FALSE,16,16,16:08:15,1,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.982),FALSE,FALSE,257,257,16:08:15,1,SPSP
SPSP-F-3,4,[4][args:2-8],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.997),FALSE,FALSE,256.25,68,16:08:15,0,SPSP
SPSP-F-3,4,[4][args:2-4],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.997),FALSE,FALSE,16.5,18,16:08:15,0,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.743),FALSE,FALSE,9,9,16:08:15,1,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.986),FALSE,FALSE,11,11,16:08:15,1,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.993),FALSE,FALSE,9,9,16:08:15,1,SPSP
SPSP-F-3,5,[5][args:23-423-584],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.985),FALSE,FALSE,7,7,16:08:15,1,SPSP
SPSP-F-3,4,[4][args:4-12],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.979),FALSE,FALSE,None,20739,16:08:15,0,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.997),FALSE,FALSE,257,257,16:08:15,1,SPSP
SPSP-F-3,2,[2][args:45-3-120-24],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer (v: 0.968),FALSE,FALSE,3,3,16:08:15,1,SPSP
SPSP-F-3,2,[2][args:216-4-87-29],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer (v: 0.997),FALSE,FALSE,18,18,16:08:15,1,SPSP
SPSP-F-3,4,[4][args:4-4],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Divide(?.v&?.v)&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer (v: 0.977),FALSE,FALSE,257,257,16:08:15,1,SPSP
SPSP-F-3,3,[3][args:225-5-5],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.970),FALSE,FALSE,9,9,16:08:15,1,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer (v: 0.957),FALSE,FALSE,16,16,16:08:15,1,SPSP
SPSP-F-3,2,[2][args:110-5-121-11],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer (v: 0.997),FALSE,FALSE,2,2,16:08:15,1,SPSP
SPSP-F-3,2,[2][args:240-5-72-24],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_3_concept_2')},Divide(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_4_concept_2&arg_2_concept_2&arg_3_concept_2)->answer (v: 0.997),FALSE,FALSE,16,16,16:08:15,1,SPSP
SPSP-F-3,3,[3][args:312-3-4],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.958),FALSE,FALSE,26,26,16:08:15,1,SPSP
SPSP-F-3,5,[5][args:25-63-338],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.979),FALSE,FALSE,11,11,16:08:15,1,SPSP
SPSP-F-3,3,[3][args:648-12-6],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.953),FALSE,FALSE,9,9,16:08:15,1,SPSP
SPSP-F-3,3,[3][args:448-7-8],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.997),FALSE,FALSE,8,8,16:08:15,1,SPSP
SPSP-F-3,5,[5][args:5-79-199],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.978),FALSE,FALSE,24,24,16:08:15,1,SPSP
SPPP-S-2,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer,FALSE,TRUE,None,3,15:59:11,,SPPP
SPPP-S-2,3,[3][args:98-2-7],Skill,study,NA,Train,None,{('answer'&'arg_3_concept_3'&'arg_2_concept_3'&'arg_2_concept_3')},Pow(?.v&Divide(?.v&?.v)):(arg_3_concept_3&arg_2_concept_3&arg_2_concept_3)->answer,FALSE,TRUE,None,7,15:59:14,,SPPP
SPPP-S-2,4,[4][args:2-18],Skill,study,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,FALSE,TRUE,None,333,15:59:18,,SPPP
SPPP-S-2,5,[5][args:13-98-163],Skill,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,FALSE,TRUE,None,5,15:59:24,,SPPP
SPPP-S-2,2,[2][args:588-6-112-8],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.700),FALSE,FALSE,7,7,15:59:24,1,SPPP
SPPP-S-2,3,[3][args:495-9-5],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,11,15:59:38,0,SPPP
SPPP-S-2,4,[4][args:2-6],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,39,15:59:45,0,SPPP
SPPP-S-2,5,[5][args:7-356-475],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.685),FALSE,FALSE,17,17,15:59:45,1,SPPP
SPPP-S-2,2,[2][args:441-7-372-124],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.991),FALSE,FALSE,21,21,15:59:56,1,SPPP
SPPP-S-2,3,[3][args:308-4-7],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,11,16:00:16,0,SPPP
SPPP-S-2,4,[4][args:4-8],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,4098,16:00:26,0,SPPP
SPPP-S-2,5,[5][args:25-63-338],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.991),FALSE,FALSE,11,11,16:00:26,1,SPPP
SPPP-S-2,2,[2][args:126-3-54-9],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.986),FALSE,FALSE,7,7,16:00:43,1,SPPP
SPPP-S-2,3,[3][args:280-7-8],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,5,16:01:11,0,SPPP
SPPP-S-2,4,[4][args:1-13],Skill,practice,INCORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.717),FALSE,FALSE,182,26,16:01:11,0,SPPP
SPPP-S-2,4,[4][args:1-13],Skill,practice,NA,Train,None,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4')},Add(Multiply(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4&arg_2_concept_4)->answer,FALSE,FALSE,None,26,16:01:44,,SPPP
SPPP-S-2,5,[5][args:3-56-98],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.986),FALSE,FALSE,14,14,16:01:44,1,SPPP
SPPP-S-2,2,[2][args:150-5-90-9],Skill,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.983),FALSE,FALSE,3,3,16:02:08,1,SPPP
SPPP-S-2,3,[3][args:256-4-4],Skill,practice,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,16,16:02:56,0,SPPP
SPPP-S-2,4,[4][args:3-9],Skill,practice,INCORRECT,Request,...,[3&2],HINT,FALSE,FALSE,None,732,16:03:19,0,SPPP
SPPP-S-2,5,[5][args:16-117-421],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.983),FALSE,FALSE,19,19,16:03:19,1,SPPP
SPPP-S-2,2,[2][args:180-12-115-23],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.979),FALSE,TRUE,3,3,16:03:54,1,SPPP
SPPP-S-2,4,[4][args:1-8],Skill,posttest,INCORRECT,Request,...,[5&4],HINT,FALSE,FALSE,None,16,16:03:54,0,SPPP
SPPP-S-2,4,[4][args:3-15],Skill,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.700),FALSE,FALSE,None,3380,16:03:55,0,SPPP
SPPP-S-2,3,[3][args:225-5-5],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,FALSE,FALSE,None,9,16:03:55,0,SPPP
SPPP-S-2,5,[5][args:13-98-163],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.980),FALSE,TRUE,5,5,16:03:55,1,SPPP
SPPP-S-2,4,[4][args:2-18],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.969),FALSE,TRUE,333,333,16:03:55,1,SPPP
